DATE,TIME,L1QuatHut,L1PumpTH_A,L1PumpTH_B,L1PumpChemical_A,L1PumpChemical_B,L1AGIGATOR,L1pH,L2QuatHut,L2PumpTH_A,L2PumpTH_B,L2PumpChemical_A,L2PumpChemical_B,L2AGIGATOR,L2pH,L3QuatHut,L3PumpTH_A,L3PumpTH_B,L3PumpChemical_A,L3PumpChemical_B,L3AGIGATOR,L3pH,L4QuatHut,L4PumpTH_A,L4PumpTH_B,L4PumpChemical_A,L4PumpChemical_B,L4AGIGATOR,L4pH
'2022/05/13,'00:00:00,true,true,false,false,false,false,8.38,true,false,true,false,false,false,7.46,true,false,true,false,false,false,6.98,true,true,false,false,false,false,7.03
'2022/05/13,'01:00:00,true,true,false,false,false,false,8.35,true,false,true,false,false,false,7.4,true,false,true,false,false,false,6.98,true,true,false,false,false,false,7.04
'2022/05/13,'02:00:00,true,true,false,false,false,false,8.63,true,false,true,false,false,false,7.67,true,false,true,false,false,false,7.05,true,true,false,false,false,false,7.04
'2022/05/13,'03:00:00,true,true,false,false,false,false,8.42,true,false,true,false,false,false,7.7,true,false,true,false,false,false,6.97,true,true,false,false,false,false,7.03
'2022/05/13,'04:00:00,true,true,false,false,false,false,8.58,true,false,true,false,false,false,7.7,true,false,true,false,false,false,7.04,true,true,false,false,false,false,7.03
'2022/05/13,'05:00:00,true,true,false,false,false,false,8.41,true,false,true,false,false,false,7.72,true,false,true,false,false,false,7.02,true,true,false,false,false,false,7.02
'2022/05/13,'06:00:00,true,true,false,false,false,false,8.4,true,false,true,false,false,false,7.78,true,false,true,false,false,false,6.98,true,true,false,false,false,false,7.03
'2022/05/13,'07:00:00,true,true,false,false,false,false,8.65,true,false,true,false,false,false,7.36,true,false,true,false,false,false,7,true,true,false,false,false,false,7.03
'2022/05/13,'08:00:00,true,true,false,false,false,false,8.31,true,false,true,false,false,false,7.51,true,false,true,false,false,false,7.04,true,true,false,false,false,false,7.04
'2022/05/13,'09:00:00,true,true,false,false,false,false,8.4,true,false,true,false,false,false,7.58,true,false,true,false,false,false,7.04,true,true,false,false,false,false,7.54
'2022/05/13,'10:00:00,true,true,false,false,false,false,8.65,true,false,true,false,false,false,7.57,true,false,true,false,false,false,6.95,true,true,false,false,false,false,7.43
'2022/05/13,'11:00:00,true,true,false,false,false,false,8.44,true,false,true,false,false,false,7.33,true,false,true,false,false,false,7,true,true,false,false,false,false,7.35
'2022/05/13,'12:00:00,true,true,false,false,false,false,8.33,true,false,true,false,false,false,7.47,true,false,true,false,false,false,6.98,true,true,false,false,false,false,7.29
'2022/05/13,'13:00:00,true,true,false,false,false,false,8.68,true,false,true,false,false,false,7.33,true,false,true,false,false,false,6.98,true,true,false,false,false,false,7.23
'2022/05/13,'14:00:00,true,true,false,false,false,false,8.68,true,false,true,false,false,false,7.63,true,false,true,false,false,false,7.01,true,true,false,false,false,false,7.17
'2022/05/13,'15:00:00,true,true,false,false,false,false,8.54,true,false,true,false,false,false,7.28,true,false,true,false,false,false,6.93,true,true,false,false,false,false,7.13
'2022/05/13,'16:00:00,true,true,false,false,false,false,8.59,true,false,true,false,false,false,7.26,true,false,true,false,false,false,6.95,true,true,false,false,false,false,7.1
'2022/05/13,'17:00:00,true,true,false,false,false,false,8.24,true,false,true,false,false,false,7.64,true,false,true,false,false,false,6.97,true,true,false,false,false,false,7.08
'2022/05/13,'18:00:00,true,true,false,false,false,false,8.72,true,false,true,false,false,false,7.23,true,false,true,false,false,false,7,true,true,false,false,false,false,7.08
'2022/05/13,'19:00:00,true,true,false,false,false,false,8.45,true,false,true,false,false,false,7.26,true,false,true,false,false,false,7,true,true,false,false,false,false,7.07
'2022/05/13,'20:00:00,true,true,false,false,false,false,8.49,true,false,true,false,false,false,7.42,true,false,true,false,false,false,7.02,true,true,false,false,false,false,7.07
'2022/05/13,'21:00:00,true,true,false,false,false,false,8.56,true,false,true,false,false,false,7.43,true,false,true,false,false,false,7.01,true,true,false,false,false,false,7.03
'2022/05/13,'22:00:00,true,true,false,false,false,false,8.75,true,false,true,false,false,false,7.23,true,false,true,false,false,false,7,true,true,false,false,false,false,7.01
'2022/05/13,'23:00:00,true,true,false,false,false,false,8.7,true,false,true,false,false,false,7.6,true,false,true,false,false,false,6.97,true,true,false,false,false,false,7.02
